account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,109999,"['296,295', '296,295']"
เบี้ยประกันภัยค้างรับ,เบี้ยประกันภัยค้างรับ,101200,109999,"['222,908', '222,908']"
รายได้จากการลงทุนค้างรับ,รายได้จากการลงทุนค้างรับ,101300,109999,"['3,197', '3,197']"
สินทรัพย์จากการประกันภัยต่อ,สินทรัพย์จากการประกันภัยต่อ,101400,109999,"['274,570', '274,570']"
ลูกหนี้จากสัญญาประกันภัยต่อ,ลูกหนี้จากสัญญาประกันภัยต่อ,101500,109999,"['6,133', '6,133']"
เงินลงทุนในหลักทรัพย์,เงินลงทุนในหลักทรัพย์,101910,101900,"['809,989', '809,989']"
เงินให้กู้ยืมและดอกเบี้ยค้างรับ,เงินให้กู้ยืมและดอกเบี้ยค้างรับ,102501,101900,"['4,759', '4,759']"
อสังหาริมทรัพย์เพื่อการลงทุน,อสังหาริมทรัพย์เพื่อการลงทุน,103700,101900,"['45,970', '45,970']"
เงินลงทุนในบริษัทร่วม,เงินลงทุนในบริษัทร่วม,102720,102700,"['40,941', '38,294']"
ที่ดินอาคารและอุปกรณ์,ที่ดินอาคารและอุปกรณ์,103800,109999,"['305,632', '305,632']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,109999,"['4,686', '4,686']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,109999,"['6,091', '6,091']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109900,109999,"['20,238', '20,238']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['2,041,409', '2,038,762']"
หนี้สินจากสัญญาประกันภัย,หนี้สินจากสัญญาประกันภัย,201200,209999,"['710,165', '710,165']"
เจ้าหนี้บริษัทประกันภัยต่อ,เจ้าหนี้บริษัทประกันภัยต่อ,201400,209999,"['169,787', '169,787']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,202700,209999,"['19,548', '19,548']"
ค่านายหน้าค้างจ่าย,ค่านายหน้าค้างจ่าย,201600,209999,"['20,529', '20,529']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,209999,"['51,034', '51,034']"
ค่าใช้จ่ายค้างจ่าย,ค่าใช้จ่ายค้างจ่าย,202500,209999,"['54,708', '54,708']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,203000,209999,"['14,923', '14,923']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['47,086', '47,086']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['1,087,780', '1,087,780']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,310100,"['412,487', '412,487']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310220,310200,"['412,483', '412,483']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,310400,"['86,593', '86,593']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,310610,"['33,000', '33,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['231,513', '227,738']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,319900,"['190,040', '191,168']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,309999,"['953,629', '950,982']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['2,041,409', '2,038,762']"
เบี้ยประกันภัยรับ,เบี้ยประกันภัยรับ,410126,400299,"['374,911', '374,911']"
หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,400299,"['(147,380)', '(147,380)']"
เบี้ยประกันภัยรับสุทธิ,เบี้ยประกันภัยรับสุทธิ,400299,400399,"['227,531', '227,531']"
ลดลง(เพิ่มขึ้น)จากงวดก่อน,หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน,420300,400399,"['2,644', '2,644']"
เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,400399,419999,"['230,175', '230,175']"
รายได้ค่าจ้างและค่าบำเหน็จ,รายได้ค่าจ้างและค่าบำเหน็จ,410127,419999,"['7,004', '7,004']"
รายได้จากการลงทุนสุทธิ,รายได้จากการลงทุนสุทธิ,410128,419999,"['5,949', '5,949']"
ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในบริษัทร่วม,,,,"['55', '0.0']"
รายได้อื่น,รายได้อื่น,410200,419999,"['45', '45']"
รายได้ค่าเช่าและค่าบริการ,รายได้ค่าเช่าและค่าบริการ,410200,419999,"['17,801', '17,801']"
ค่าสินไหมทดแทน,ค่าสินไหมทดแทน,420900,429999,"['73,056', '73,056']"
บวก(หัก)ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,บวก(หัก)ค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,429999,"['(4,241)', '(4,241)']"
ค่าจ้างและค่าบำเหน็จ,ค่าจ้างและค่าบำเหน็จ,421100,429999,"['37,473', '37,473']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,429999,"['31,183', '31,183']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422100,429999,"['19,076', '19,076']"
กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,กลับรายการผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,429999,"['(244)', '(244)']"
ขาดทุนจากการด้อยค่าเงินลงทุนในบริษัทร่วม,(กลับรายการ) ขาดทุนจากการด้อยค่า,430900,429999,"['-', '8,522']"
ค่าใช้จ่ายอื่น-ค่าใช้จ่ายเกี่ยวกับการให้เช่าและบริการ,ค่าใช้จ่ายอื่น-ค่าใช้จ่ายเกี่ยวกับการให้เช่าและบริการ,429800,429999,"['9,448', '9,448']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,409995,"['95,278', '86,701']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['17,282', '17,282']"
กำไรสุทธิ,กำไรสุทธิ,409996,,"['77,996', '69,419']"
วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,วัดมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,441000,409998,"['(14,019)', '(14,019)']"
ส่วนแบ่งกำไร(ขาดทุน)เบ็ดเสร็จอื่นในบริษัทร่วม,,,,"['(2,344)', '0.0']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรเบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไรเบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['3,273', '2,804']"
ขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษีเงินได้,ขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษีเงินได้,409998,409999,"['(13,090)', '(11,215)']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,,"['64,906', '58,204']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,,"['1.89', '1.68']"
เบี้ยประกันภัยรับ,เบี้ยประกันภัยรับ,410126,400299,"['646,264', '646,264']"
หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,400299,"['(193,794)', '(193,794)']"
เบี้ยประกันภัยรับสุทธิ,เบี้ยประกันภัยรับสุทธิ,400299,400399,"['452,470', '452,470']"
ลดลง(เพิ่มขึ้น)จากงวดก่อน,หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน,420300,400399,"['17,771', '17,771']"
เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,400399,419999,"['470,241', '470,241']"
รายได้ค่าจ้างและค่าบำเหน็จ,รายได้ค่าจ้างและค่าบำเหน็จ,410127,419999,"['15,491', '15,491']"
รายได้จากการลงทุนสุทธิ,รายได้จากการลงทุนสุทธิ,410128,419999,"['9,097', '9,097']"
ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,,,,"['(853)', '-']"
รายได้อื่น,รายได้อื่น,410200,419999,"['238', '238']"
รายได้ค่าเช่าและค่าบริการ,รายได้ค่าเช่าและค่าบริการ,410200,419999,"['35,862', '35,862']"
