account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,109999,"['131,448,918']"
ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,100900,109999,"['1,322,338,090']"
ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,101000,109999,"['15,027,535,840']"
สินทรัพย์ตราสารอนุพันธ์,สินทรัพย์ตราสารอนุพันธ์,103000,109999,"['16,798,973']"
เงินลงทุน,เงินลงทุน,101660,109999,"['1,652,447,669']"
เงินให้กู้ยืมแก่พนักงาน,เงินให้กู้ยืมแก่พนักงาน,102510,102500,"['122,034,022']"
อุปกรณ์,อุปกรณ์,103800,109999,"['99,124,557']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,109999,"['106,700,764']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,109999,"['46,862,718']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,109999,"['80,679,271']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109900,109999,"['448,677,274']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['19,054,648,096']"
เงินกู้ยืมจากสถาบันการเงิน,เงินกู้ยืมจากสถาบันการเงิน,201900,209999,"['2,285,000,000']"
เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,200800,209999,"['745,075,189']"
เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,200900,209999,"['955,356,186']"
มูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,มูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,200420,209999,"['401,228,106']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,203000,209999,"['30,720,224']"
ตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,ตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,202000,209999,"['9,092,358,489']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,209999,"['274,980,156']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,209999,"['102,020,362']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['156,844,178']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['14,043,582,890']"
ทุนที่ออกและชำระแล้วหุ้นสามัญ,ทุนที่ออกและชำระแล้วหุ้นสามัญ,310220,310200,"['2,854,072,500']"
ส่วนเกินมูลค่าหุ้น,ส่วนเกินมูลค่าหุ้น,310420,310400,"['523,570,729']"
ส่วนเกินทุนหุ้นทุนซื้อคืน,ส่วนเกินทุนหุ้นทุนซื้อคืน,319911,319910,"['19,218,670']"
จัดสรรแล้ว-สำรองตามกฎหมาย,จัดสรรแล้ว-สำรองตามกฎหมาย,310611,310610,"['286,125,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['1,325,197,197']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,319900,"['2,881,110']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,309999,"['5,011,065,206']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['19,054,648,096']"
รายได้ค่านายหน้า,รายได้ค่านายหน้า,410115,410100,"['237,649,080']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,410100,"['40,959,522']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,410100,"['268,576,162']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,430100,"['13,321,016']"
รายได้อื่น,รายได้อื่น,410200,419999,"['28,730,580']"
รวมรายได้,รวมรายได้,419999,409994,"['589,236,360']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,429999,"['264,596,498']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,429999,"['34,000,996']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,429999,"['116,535,597']"
โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,429999,"['(1,626,380)']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,429999,"['117,100,334']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409994,"['530,607,045']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,409995,"['58,629,315']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['(11,805,856)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,460100,,"['46,823,459']"
กำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['183,333']"
ภาษีเงินได้เกี่ยวกับกำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ภาษีเงินได้เกี่ยวกับกำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,459900,409998,"['(36,667)']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['46,970,125']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,,['0.08']
รายได้ค่านายหน้า,รายได้ค่านายหน้า,410115,410100,"['486,600,902']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,410100,"['83,807,477']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,410100,"['545,590,524']"
กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,กำไรและผลตอบแทนจากเครื่องมือทางการเงิน,430190,430100,"['127,610,117']"
รายได้อื่น,รายได้อื่น,410200,419999,"['59,325,219']"
รวมรายได้,รวมรายได้,419999,409994,"['1,302,934,239']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,422400,429999,"['508,204,530']"
ค่าธรรมเนียมและบริการจ่าย,ค่าธรรมเนียมและบริการจ่าย,422200,429999,"['69,588,789']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,429999,"['236,096,174']"
โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,429999,"['(6,794,904)']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,429999,"['223,346,224']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409994,"['1,030,440,813']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,409994,409995,"['272,493,426']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['(54,357,662)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['218,135,764']"
กำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['183,333']"
ภาษีเงินได้เกี่ยวกับกำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ภาษีเงินได้เกี่ยวกับกำไรจากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,459900,409998,"['(36,667)']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['218,282,430']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,,['0.38']
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,510200,519997,"['272,493,426']"
ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,510300,519997,"['64,894,247']"
โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['(15,869,196)']"
หนี้สูญ,(โอนกลับ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['9,074,292']"
(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการเปลี่ยนแปลงมูลค่ายุติธรรมในเงินลงทุน,(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจริงจากการเปลี่ยนแปลงมูลค่ายุติธรรมในเงินลงทุน,511400,519997,"['(29,798,815)']"
ขาดทุนที่ยังไม่เกิดขึ้นจริงจากอัตราแลกเปลี่ยนเงินตราต่างประเทศ,ขาดทุนที่ยังไม่เกิดขึ้นจริงจากอัตราแลกเปลี่ยนเงินตราต่างประเทศ,510800,519997,"['75,641,798']"
กำไรที่ยังไม่เกิดขึ้นจริงจากการตีราคาสินทรัพย์และหนี้สินตราสารอนุพันธ์,กำไรที่ยังไม่เกิดขึ้นจริงจากการตีราคาสินทรัพย์และหนี้สินตราสารอนุพันธ์,511100,519997,"['(35,777,246)']"
กำไรจากการจำหน่ายและตัดจำหน่ายอุปกรณ์,กำไรจากการจำหน่ายและตัดจำหน่ายอุปกรณ์,511500,519997,"['(48,598)']"
(กำไร)ขาดทุนจากการเปลี่ยนแปลงสัญญาเช่า,รายการปรับปรุงอื่น ๆ,515000,519997,"['1,195,065']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,514800,519997,"['236,096,174']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,514720,514700,"['(545,590,524)']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,514910,519997,"['19,091,371']"
กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,519998,"['51,401,994']"
ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,515500,519998,"['(479,934,764)']"
ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,515600,519998,"['1,111,387,373']"
เงินลงทุน,เงินลงทุน,516100,519998,"['125,506,035']"
เงินให้กู้ยืมแก่พนักงาน,เงินให้กู้ยืมแก่พนักงาน,516600,519998,"['19,878,171']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,519998,"['(9,078,716)']"
เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,517300,519998,"['78,009,100']"
เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,517400,519998,"['(502,470,935)']"
