account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินลงทุนที่แสดงด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,เงินลงทุนที่แสดงด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,100400,109999,"['277,700,248']"
เงินลงทุนในอสังหาริมทรัพย์ตามมูลค่ายุติธรรม,เงินลงทุนในอสังหาริมทรัพย์ตามมูลค่ายุติธรรม,100500,109999,"['3,278,377,343']"
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,109999,"['122,021,407']"
ลูกหนี้ค่าเช่า-สุทธิ,ลูกหนี้ค่าเช่า-สุทธิ,102081,102080,"['11,542,079']"
รายได้ค้างรับ,รายได้ค้างรับ,103200,109999,"['15,656,007']"
ลูกหนี้อื่น,ลูกหนี้อื่น,102090,102000,"['1,731,442']"
ค่าใช้จ่ายรอการตัดบัญชี,ค่าใช้จ่ายรอการตัดบัญชี,102100,109999,"['7,775,682']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109990,109900,"['4,893,621']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,299999,"['3,719,697,829']"
เจ้าหนี้อื่น,เจ้าหนี้อื่น,201160,201100,"['30,349,685']"
เงินมัดจำรับจากผู้เช่า,เงินมัดจำรับจากผู้เช่า,201700,209999,"['95,568,596']"
ภาษีเงินได้หักณที่จ่ายค้างชำระ,ภาษีเงินได้หักณที่จ่ายค้างชำระ,204010,204000,"['3,514,181']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,209999,"['39,533,348']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['4,679,691']"
รวมหนี้สิน,รวมหนี้สิน,209999,299999,"['173,645,501']"
ทุนที่ได้รับจากผู้ถือหน่วยลงทุน,ทุนที่ได้รับจากผู้ถือหน่วยลงทุน,310200,309998,"['3,234,000,000']"
กำไรสะสม,กำไรสะสม,310600,309998,"['312,052,328']"
สินทรัพย์สุทธิ,สินทรัพย์สุทธิ,309998,,"['3,546,052,328']"
สินทรัพย์สุทธิต่อหน่วย,สินทรัพย์สุทธิต่อหน่วย,330101,,['10.7456']
จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมดณวันสิ้นงวด(หน่วย),จำนวนหน่วยลงทุนที่จำหน่ายแล้วทั้งหมดณวันสิ้นงวด(หน่วย),330201,,"['330,000,000']"
รายได้ค่าเช่าและบริการ,รายได้ค่าเช่าและบริการ,410123,410120,"['79,561,738', '157,320,597']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,410120,"['1,699,322', '2,185,974']"
รายได้อื่น,รายได้อื่น,410200,419999,"['556,394', '1,095,521']"
รวมรายได้,รวมรายได้,419999,409993,"['81,817,454', '160,602,092']"
ต้นทุนการให้เช่าและบริการ,ต้นทุนการให้เช่าและบริการ,420700,429999,"['10,761,030', '20,557,255']"
ค่าธรรมเนียมการจัดการ,ค่าธรรมเนียมการจัดการ,421300,429999,"['1,095,802', '2,184,247']"
ค่าธรรมเนียมผู้ดูแลผลประโยชน์,ค่าธรรมเนียมผู้ดูแลผลประโยชน์,421400,429999,"['273,951', '546,062']"
ค่าธรรมเนียมนายทะเบียน,ค่าธรรมเนียมนายทะเบียน,421600,429999,"['456,584', '910,103']"
ค่าธรรมเนียมผู้บริหารอสังหาริมทรัพย์,ค่าธรรมเนียมผู้บริหารอสังหาริมทรัพย์,421700,429999,"['7,474,382', '14,337,188']"
ค่าธรรมเนียมวิชาชีพ,ค่าธรรมเนียมวิชาชีพ,421520,421500,"['360,651', '659,012']"
ค่าใช้จ่ายในการดำเนินโครงการ,ค่าใช้จ่ายในการดำเนินโครงการ,422120,422100,"['2,879,770', '4,743,314']"
ค่าใช้จ่ายในการประกันภัย,ค่าใช้จ่ายในการประกันภัย,420700,429999,"['1,093,926', '2,347,687']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,429999,"['1,859,500', '3,150,039']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,429999,"['813,511', '1,674,758']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409993,"['27,069,107', '51,109,665']"
ในมูลค่ายุติธรรมของเงินลงทุน,ในมูลค่ายุติธรรมของเงินลงทุน,439702,439700,"['8,016,663', '74,558,544']"
การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงาน,409991,409999,"['62,765,010', '184,050,971']"
การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงานในระหว่างงวด,การเพิ่มขึ้นในสินทรัพย์สุทธิจากการดำเนินงานในระหว่างงวด,560090,569998,"['184,050,971']"
ค่าตัดจำหน่ายส่วนลดรับจากเงินลงทุน,ค่าตัดจำหน่ายส่วนลดรับจากเงินลงทุน,561499,569998,"['(1,493,486)']"
ขาดทุนจากการจำหน่ายอสังหาริมทรัพย์เพื่อการลงทุน,ขาดทุนจากการจำหน่ายอสังหาริมทรัพย์เพื่อการลงทุน,561300,569998,"['83,821']"
ในมูลค่ายุติธรรมของเงินลงทุน,ในมูลค่ายุติธรรมของเงินลงทุน,561400,569998,"['(74,558,544)']"
การซื้อเงินลงทุน,การซื้อเงินลงทุน,560440,569998,"['(281,987,015)']"
การขายเงินลงทุน,การขายเงินลงทุน,560330,569998,"['7,000']"
ลูกหนี้ค่าเช่าลดลง,ลูกหนี้ค่าเช่าลดลง,565800,569998,"['5,399,808']"
รายได้ค้างรับเพิ่มขึ้น,รายได้ค้างรับเพิ่มขึ้น,568901,569998,"['(88,239)']"
ลูกหนี้อื่นเพิ่มขึ้น,ลูกหนี้อื่นเพิ่มขึ้น,565800,569998,"['(811,423)']"
ค่าใช้จ่ายรอการตัดบัญชีลดลง,ค่าใช้จ่ายรอการตัดบัญชีลดลง,568900,569998,"['103,568']"
สินทรัพย์อื่นเพิ่มขึ้น,สินทรัพย์อื่น (เพิ่มขึ้น) ลดลง,566600,569998,"['(2,547,852)']"
เจ้าหนี้อื่นเพิ่มขึ้น,เจ้าหนี้อื่นเพิ่มขึ้น,567600,569998,"['4,247,439']"
เงินมัดจำรับจากลูกค้าเพิ่มขึ้น(ลดลง),เงินมัดจำรับจากลูกค้าเพิ่มขึ้น(ลดลง),568902,569998,"['(42,819)']"
ภาษีเงินได้หักณที่จ่ายค้างจ่ายเพิ่มขึ้น,ภาษีเงินได้หักณที่จ่ายค้างจ่ายเพิ่มขึ้น,564900,569998,"['530,522']"
หนี้สินอื่นเพิ่มขึ้น(ลดลง),หนี้สินอื่นเพิ่มขึ้น(ลดลง),568300,569998,"['(169,124)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,564800,569998,"['1,674,758']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,569600,569999,"['(791,580)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,569500,569999,"['810,750']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(4,563,786)']"
เงินสดจ่ายดอกเบี้ย,เงินสดจ่ายดอกเบี้ย,531400,539999,"['(1,674,758)']"
จ่ายเงินปันผล,จ่ายเงินปันผล,539800,539999,"['(93,885,000)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,509999,"['(100,123,544)']"
