account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,109999,"['44,326,525']"
เบี้ยประกันภัยค้างรับ,เบี้ยประกันภัยค้างรับ,101200,109999,"['111,949,346']"
รายได้จากการลงทุนค้างรับ,รายได้จากการลงทุนค้างรับ,101300,109999,"['1,891,386']"
สินทรัพย์จากการประกันภัยต่อ,สินทรัพย์จากการประกันภัยต่อ,101400,109999,"['612,145,230']"
ลูกหนี้จากสัญญาประกันภัยต่อ,ลูกหนี้จากสัญญาประกันภัยต่อ,101500,109999,"['131,513,565']"
สินทรัพย์ทางการเงินตราสารหนี้,สินทรัพย์ทางการเงินตราสารหนี้,101911,101910,"['213,370,969']"
สินทรัพย์ทางการเงินตราสารทุน,สินทรัพย์ทางการเงินตราสารทุน,101912,101910,"['376,867,526']"
เงินให้กู้ยืม,เงินให้กู้ยืม,102500,102501,"['87,300,000']"
ที่ดินอาคารและอุปกรณ์,ที่ดินอาคารและอุปกรณ์,103800,109999,"['87,846,202']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,109999,"['34,929,881']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,109999,"['10,167,828']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,109999,"['38,142,315']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109900,109999,"['24,802,883']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['1,775,253,656']"
หนี้สินจากสัญญาประกันภัย,หนี้สินจากสัญญาประกันภัย,201200,209999,"['1,104,531,491']"
เจ้าหนี้บริษัทประกันภัยต่อ,เจ้าหนี้บริษัทประกันภัยต่อ,201400,209999,"['432,201,905']"
หนี้สินตราสารอนุพันธ์,หนี้สินตราสารอนุพันธ์,202100,209999,"['374,891']"
ค่าจ้างและค่าบำเหน็จค้างจ่าย,ค่าจ้างและค่าบำเหน็จค้างจ่าย,201600,209999,"['18,417,229']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,202700,209999,"['5,820,936']"
หนี้สินภาษีเงินได้รอการตัดบัญชี,หนี้สินภาษีเงินได้รอการตัดบัญชี,203200,209999,"['17,897,191']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['63,118,717']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['1,642,362,360']"
ทุนจดทะเบียน{{number}}หุ้น,ทุนจดทะเบียน{{number}}หุ้น,310120,310100,"['951,456,883']"
หุ้นที่ออกและเรียกชำระเต็มมูลค่าแล้ว{{number}}หุ้น,หุ้นที่ออกและเรียกชำระเต็มมูลค่าแล้ว{{number}}หุ้น,310220,310200,"['951,456,883']"
สำรองตามกฎหมาย,สำรองตามกฎหมาย,310611,310610,"['18,811,235']"
สำรองทั่วไป,สำรองทั่วไป,310619,310610,"['6,000,000']"
-ยังไม่ได้จัดสรร,-ยังไม่ได้จัดสรร,310620,310600,"['(914,965,585)']"
องค์ประกอบอื่นของส่วนของผู้ถือหุ้น-สุทธิ,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น-สุทธิ,319990,319900,"['71,588,763']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,309999,"['132,891,296']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,,"['1,775,253,656']"
เบี้ยประกันภัยรับ,เบี้ยประกันภัยรับ,410126,400299,"['239,756,532']"
เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,หัก เบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,400299,"['(116,878,490)']"
เบี้ยประกันภัยรับสุทธิ,เบี้ยประกันภัยรับสุทธิ,400299,400399,"['122,878,042']"
สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่มขึ้น,หัก สำรองเบี้ยประกันภัยที่ยังไม่ถือเป็นรายได้เพิ่ม (ลด) จากงวดก่อน,420300,400399,"['69,436,388']"
เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิจากการประกันภัยต่อ,400399,419999,"['192,314,430']"
รายได้ค่าจ้างและค่าบำเหน็จ,รายได้ค่าจ้างและค่าบำเหน็จ,410127,419999,"['31,936,960']"
รายได้จากการลงทุน,รายได้จากการลงทุน,410128,419999,"['5,136,994']"
ขาดทุนจากเครื่องมือทางการเงิน,ขาดทุนจากเครื่องมือทางการเงิน,431610,431600,"['(20,147)']"
ขาดทุนจากการปรับมูลค่ายุติธรรมของเครื่องมือทางการเงิน,กำไร (ขาดทุน) จากการปรับมูลค่ายุติธรรมของเครื่องมือทางการเงิน,431620,431600,"['(6,965,279)']"
รายได้อื่น,รายได้อื่น,410200,419999,"['1,137,326']"
รวมรายได้,รวมรายได้,419999,409994,"['223,540,284']"
ค่าสินไหมทดแทน,ค่าสินไหมทดแทน,420900,429999,"['166,561,678']"
หักค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,หักค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,429999,"['(83,218,601)']"
ค่าจ้างและค่าบำเหน็จ,ค่าจ้างและค่าบำเหน็จ,421100,429999,"['38,237,694']"
ค่าใช้จ่ายในการรับประกันภัยอื่น,ค่าใช้จ่ายในการรับประกันภัยอื่น,421200,429999,"['58,238,295']"
ค่าใช้จ่ายในการดำเนินงาน,ค่าใช้จ่ายในการดำเนินงาน,422100,429999,"['30,237,893']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409994,"['210,056,959']"
