account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,110100,"['573,468', '353,238']"
เงินฝากธนาคารที่มีข้อจำกัดในการใช้,เงินฝากธนาคารที่มีข้อจำกัดในการใช้,110300,"['1,589', '-']"
ลูกหนี้การค้าและลูกหนี้อื่น,ลูกหนี้การค้าและลูกหนี้อื่น,112040,"['452,112', '16,080']"
รายได้ค้างรับ,รายได้ค้างรับ,113200,"['29,273', '28,319']"
เบี้ยประกันภัยค้างรับ,เบี้ยประกันภัยค้างรับ,112040,"['49,391', '-']"
สินทรัพย์จากการประกันภัยต่อ,สินทรัพย์จากการประกันภัยต่อ,119990,"['138,591', '-']"
ลูกหนี้จากสัญญาประกันภัยต่อ,ลูกหนี้จากสัญญาประกันภัยต่อ,112040,"['74,124', '-']"
เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระภายในหนึ่งปี,เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระภายในหนึ่งปี,112050,"['399,022', '191,601']"
เงินให้กู้ยืมระยะสั้นแก่บริษัทที่เกี่ยวข้องกัน,เงินให้กู้ยืมระยะสั้นแก่บริษัทที่เกี่ยวข้องกัน,112320,"['-', '6,702,000']"
สินทรัพย์ทางการเงินหมุนเวียนอื่น,สินทรัพย์ทางการเงินหมุนเวียนอื่น,113190,"['1,079,455', '903,040']"
ภาษีมูลค่าเพิ่มรอเรียกคืน,ภาษีมูลค่าเพิ่มรอเรียกคืน,115010,"['6,617', '-']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,113500,"['724,044', '-']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,119990,"['144,613', '34,860']"
รวมสินทรัพย์หมุนเวียน,รวมสินทรัพย์หมุนเวียน,119999,"['3,672,299', '8,229,138']"
เงินฝากธนาคารที่มีภาระค้ำประกัน,เงินฝากธนาคารที่มีภาระค้ำประกัน,120300,"['2,763', '1,678']"
เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระเกินกว่าหนึ่งปี,เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระเกินกว่าหนึ่งปี,122050,"['11,745,140', '3,306,071']"
สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,123190,"['161,109', '75,959']"
เงินลงทุนในบริษัทย่อย,เงินลงทุนในบริษัทย่อย,122600,"['-', '2,943,913']"
อาคารและอุปกรณ์,อาคารและอุปกรณ์,123800,"['178,536', '162,929']"
คอมพิวเตอร์ซอฟต์แวร์,คอมพิวเตอร์ซอฟต์แวร์,124120,"['83,038', '77,719']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,123900,"['183,489', '158,262']"
ค่าความนิยม,ค่าความนิยม,124200,"['273,790', '-']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,124400,"['53,140', '9,415']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,129990,"['5,638', '5,384']"
รวมสินทรัพย์ไม่หมุนเวียน,รวมสินทรัพย์ไม่หมุนเวียน,129999,"['12,686,643', '6,741,330']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['16,358,942', '14,970,468']"
เจ้าหนี้การค้าและเจ้าหนี้อื่น,เจ้าหนี้การค้าและเจ้าหนี้อื่น,211100,"['139,473', '83,614']"
เจ้าหนี้จากการซื้อลูกหนี้,เจ้าหนี้จากการซื้อลูกหนี้,211100,"['314,539', '5,250']"
หนี้สินจากสัญญาประกันภัย,หนี้สินจากสัญญาประกันภัย,219900,"['287,811', '-']"
เจ้าหนี้บริษัทประกันภัยต่อ,เจ้าหนี้บริษัทประกันภัยต่อ,211100,"['206,918', '-']"
ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,ส่วนของหนี้สินตามสัญญาเช่าที่ถึงกำหนดชำระภายในหนึ่งปี,212400,"['48,822', '33,275']"
เงินกู้ยืมระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี,เงินกู้ยืมระยะยาวที่ถึงกำหนดชำระภายในหนึ่งปี,211890,"['221,776', '102,381']"
หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี,หุ้นกู้ที่ถึงกำหนดชำระภายในหนึ่งปี,211830,"['2,569,775', '2,569,775']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,213000,"['119,392', '27,330']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,219900,"['38,115', '22,272']"
รวมหนี้สินหมุนเวียน,รวมหนี้สินหมุนเวียน,219999,"['3,946,621', '2,843,897']"
หนี้สินตามสัญญาเช่า-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,หนี้สินตามสัญญาเช่า-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,222400,"['91,014', '80,389']"
เงินกู้ยืมระยะยาว-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,เงินกู้ยืมระยะยาว-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,221890,"['284,784', '49,841']"
หุ้นกู้-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,หุ้นกู้-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,221830,"['4,183,279', '4,183,279']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,222700,"['7,249', '1,587']"
หนี้สินภาษีเงินได้รอการตัดบัญชี,หนี้สินภาษีเงินได้รอการตัดบัญชี,223200,"['2,663', '-']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,229900,"['22,279', '16,040']"
รวมหนี้สินไม่หมุนเวียน,รวมหนี้สินไม่หมุนเวียน,229999,"['4,591,268', '4,331,136']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['8,537,889', '7,175,033']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,"['787,150', '787,150']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_twelve}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_twelve}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),310220,"['545,897', '545,897']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['6,043,625', '6,043,625']"
เงินรับล่วงหน้าค่าหุ้น,เงินรับล่วงหน้าค่าหุ้น,319940,"['149,995', '149,995']"
ส่วนทุนจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์,ส่วนทุนจากการจ่ายโดยใช้หุ้นเป็นเกณฑ์,319920,"['7,173', '7,173']"
ส่วนเกินทุนหุ้นทุนซื้อคืน-หุ้นสามัญ,ส่วนเกินทุนหุ้นทุนซื้อคืน-หุ้นสามัญ,319911,"['735', '735']"
จัดสรรแล้ว-สำรองตามกฎหมาย,จัดสรรแล้ว-สำรองตามกฎหมาย,310611,"['78,715', '78,715']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['1,004,637', '1,004,637']"
องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319990,"['(35,342)', '(35,342)']"
ส่วนของผู้ถือหุ้นของบริษัทฯ,ส่วนของผู้ถือหุ้นของบริษัทฯ,319999,"['7,795,435', '7,795,435']"
ส่วนของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,ส่วนของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,320130,"['25,618', '-']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,"['7,821,053', '7,795,435']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,"['16,358,942', '14,970,468']"
รายได้จากสัญญาที่ทำกับลูกค้า,รายได้จากสัญญาที่ทำกับลูกค้า,410103,"['75,303', '74,308']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['472,261', '251,295']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,"['229', '-']"
กำไรจากเงินให้สินเชื่อจากการซื้อลูกหนี้,กำไรจากเงินให้สินเชื่อจากการซื้อลูกหนี้,410199,"['227,782', '52,633']"
รายได้จากการรับประกันภัย,รายได้จากการรับประกันภัย,410103,"['40,705', '-']"
ต้นทุนการให้บริการ,ต้นทุนการให้บริการ,420420,"['(186,929)', '(123,443)']"
ค่าใช้จ่ายในการรับประกันภัย,ค่าใช้จ่ายในการรับประกันภัย,420420,"['(39,445)', '-']"
ผ่านกำไรหรือขาดทุน,รายได้อื่น,410200,"['762', '1,920']"
รายได้อื่น,รายได้อื่น,410200,"['3,113', '26,111']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,"['(129,469)', '(84,029)']"
โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น),โอนกลับผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น),430700,"['(54,881)', '(10,933)']"
โอนกลับหนี้สูญและหนี้สงสัยจะสูญ,(กลับรายการ) ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['4,444', '-']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['(81,715)', '(78,489)']"
ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทย่อย,431100,"['-', '191,493']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,"['(49,604)', '(12,062)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,"['282,556', '288,804']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศ,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศ,440500,"['(19)', '-']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นจากเงินลงทุนในบริษัทย่อย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นจากเงินลงทุนในบริษัทย่อย,450500,"['-', '(19)']"
กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด,409998,"['(19)', '(19)']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,"['282,537', '288,785']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,460100,"['288,804', '288,804']"
ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,460200,"['(6,248)', '']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,470100,"['288,785', '288,785']"
ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,470200,"['(6,248)', '']"
กำไรส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ(บาทต่อหุ้น),กำไรส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ(บาทต่อหุ้น),480100,"['0.26', '0.26']"
กำไรส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ(บาทต่อหุ้น),กำไรส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ(บาทต่อหุ้น),480200,"['0.26', '0.26']"
รายได้จากสัญญาที่ทำกับลูกค้า,รายได้จากสัญญาที่ทำกับลูกค้า,410103,"['166,430', '164,536']"
