account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,110100,"['776,417', '185,878']"
เงินฝากธนาคารที่มีข้อจำกัดในการใช้,เงินฝากธนาคารที่มีข้อจำกัดในการใช้,110300,"['1,668', '-']"
ลูกหนี้การค้าและลูกหนี้อื่น,ลูกหนี้การค้าและลูกหนี้อื่น,112040,"['812,206', '168,642']"
รายได้ค้างรับ,รายได้ค้างรับ,113200,"['31,142', '27,910']"
เบี้ยประกันภัยค้างรับ,เบี้ยประกันภัยค้างรับ,112040,"['83,770', '-']"
สินทรัพย์จากการประกันภัยต่อ,สินทรัพย์จากการประกันภัยต่อ,119990,"['228,478', '-']"
ลูกหนี้จากสัญญาประกันภัยต่อ,ลูกหนี้จากสัญญาประกันภัยต่อ,112040,"['29,635', '-']"
เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระภายในหนึ่งปี,เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระภายในหนึ่งปี,112050,"['964,495', '574,482']"
เงินให้กู้ยืมระยะสั้นแก่บริษัทที่เกี่ยวข้องกัน,เงินให้กู้ยืมระยะสั้นแก่บริษัทที่เกี่ยวข้องกัน,112320,"['-', '13,817,000']"
ภายในหนึ่งปี,บุคคลหรือกิจการที่เกี่ยวข้องกัน,112420,"['219,989', '219,989']"
สินทรัพย์ทางการเงินหมุนเวียนอื่น,สินทรัพย์ทางการเงินหมุนเวียนอื่น,113190,"['3,618,506', '3,311,825']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,113500,"['2,009,944', '-']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,119990,"['215,377', '63,100']"
รวมสินทรัพย์หมุนเวียน,รวมสินทรัพย์หมุนเวียน,119999,"['8,991,627', '18,368,826']"
เงินฝากธนาคารที่มีภาระค้ำประกัน,เงินฝากธนาคารที่มีภาระค้ำประกัน,120300,"['3,361', '1,970']"
เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระเกินกว่าหนึ่งปี,เงินให้สินเชื่อจากการซื้อลูกหนี้คาดว่าจะได้รับชำระเกินกว่าหนึ่งปี,122050,"['20,035,138', '8,855,378']"
กำหนดชำระภายในหนึ่งปี,บุคคลหรือกิจการที่เกี่ยวข้องกัน,122420,"['4,556,298', '4,556,298']"
สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,สินทรัพย์ทางการเงินไม่หมุนเวียนอื่น,123190,"['768,158', '94,645']"
เงินลงทุนในบริษัทย่อย,เงินลงทุนในบริษัทย่อย,122600,"['-', '6,414,283']"
