account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,109999,"['164,693,542', '164,693,542']"
เบี้ยประกันภัยค้างรับ,เบี้ยประกันภัยค้างรับ,101200,109999,"['564,034,853', '564,034,853']"
รายได้จากการลงทุนค้างรับ,รายได้จากการลงทุนค้างรับ,101300,109999,"['7,768,535', '7,768,535']"
สินทรัพย์จากการประกันภัยต่อ,สินทรัพย์จากการประกันภัยต่อ,101400,109999,"['556,654,120', '556,654,120']"
ลูกหนี้จากสัญญาประกันภัยต่อ,ลูกหนี้จากสัญญาประกันภัยต่อ,101500,109999,"['541,741,181', '541,741,181']"
เงินลงทุนในหลักทรัพย์,เงินลงทุนในหลักทรัพย์,101910,101900,"['3,700,824,127', '3,700,824,127']"
เงินให้กู้ยืมและดอกเบี้ยค้างรับ,เงินให้กู้ยืมและดอกเบี้ยค้างรับ,102501,101900,"['731,199', '731,199']"
เงินลงทุนในบริษัทร่วม,เงินลงทุนในบริษัทร่วม,102720,102700,"['19,979,668', '33,337,976']"
ที่ดินอาคารและอุปกรณ์,ที่ดินอาคารและอุปกรณ์,103800,109999,"['343,107,181', '343,107,181']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,109999,"['23,816,617', '23,816,617']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,109999,"['14,483,858', '14,483,858']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,109999,"['258,564,282', '255,892,621']"
ค่าสินไหมค้างรับจากคู่กรณี,ค่าสินไหมค้างรับจากคู่กรณี,109900,109999,"['117,459,859', '117,459,859']"
เงินวางไว้สำหรับโครงการประกันภัยข้าวนาปี,เงินวางไว้สำหรับโครงการประกันภัยข้าวนาปี,109900,109999,"['51,996,270', '51,996,270']"
อื่นๆ,อื่นๆ,109900,109999,"['120,930,620', '120,930,620']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['6,486,785,912', '6,497,472,559']"
หนี้สินจากสัญญาประกันภัย,หนี้สินจากสัญญาประกันภัย,201200,209999,"['3,088,306,439', '3,088,306,439']"
เจ้าหนี้บริษัทประกันภัยต่อ,เจ้าหนี้บริษัทประกันภัยต่อ,201400,209999,"['816,234,817', '816,234,817']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,203000,209999,"['27,863,336', '27,863,336']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,209999,"['33,067,278', '33,067,278']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,202700,209999,"['73,192,247', '73,192,247']"
ค่าจ้างและค่าบำเหน็จค้างจ่าย,ค่าจ้างและค่าบำเหน็จค้างจ่าย,201600,209999,"['94,892,469', '94,892,469']"
ค่าใช้จ่ายค้างจ่าย,ค่าใช้จ่ายค้างจ่าย,202500,209999,"['68,960,268', '68,960,268']"
อื่นๆ,อื่นๆ,209900,209999,"['69,166,465', '69,166,465']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['4,271,683,319', '4,271,683,319']"
