account_name,taxonomy_account_name,account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,"['1,874,345,459', '76,299,782']"
เบี้ยประกันภัยค้างรับสุทธิ,เบี้ยประกันภัยค้างรับสุทธิ,101200,"['7,636,008,993', '-']"
รายได้จากการลงทุนค้างรับ,รายได้จากการลงทุนค้างรับ,101300,"['65,785,472', '-']"
สินทรัพย์จากการประกันภัยต่อสุทธิ,สินทรัพย์จากการประกันภัยต่อสุทธิ,101400,"['19,417,541,890', '-']"
ลูกหนี้จากสัญญาประกันภัยต่อสุทธิ,ลูกหนี้จากสัญญาประกันภัยต่อสุทธิ,101500,"['4,860,508,523', '-']"
ลูกหนี้การค้าสุทธิ,ลูกหนี้การค้าสุทธิ,109900,"['6,036,983', '-']"
เงินลงทุนในหลักทรัพย์สุทธิ,เงินลงทุนในหลักทรัพย์สุทธิ,101910,"['16,103,023,779', '-']"
เงินลงทุนในบริษัทร่วม,เงินลงทุนในบริษัทร่วม,102620,"['303,163,656', '-']"
เงินลงทุนในบริษัทย่อย,เงินลงทุนในบริษัทย่อย,102710,"['-', '9,889,387,290']"
อสังหาริมทรัพย์เพื่อการลงทุนสุทธิ,อสังหาริมทรัพย์เพื่อการลงทุนสุทธิ,103700,"['149,306,737', '-']"
ที่ดินอาคารและอุปกรณ์สุทธิ,ที่ดินอาคารและอุปกรณ์สุทธิ,103800,"['1,455,056,821', '1,846,676']"
ค่าความนิยม,ค่าความนิยม,104200,"['248,455,378', '-']"
สินทรัพย์ไม่มีตัวตนสุทธิ,สินทรัพย์ไม่มีตัวตนสุทธิ,104100,"['61,802,751', '-']"
ภาษีเงินได้ค้างรับ,ภาษีเงินได้นิติบุคคลค้างรับ,104500,"['-', '5,530']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,"['1,363,383,223', '-']"
เบี้ยประกันภัยต่อจ่ายล่วงหน้าสุทธิ,เบี้ยประกันภัยต่อจ่ายล่วงหน้าสุทธิ,104300,"['1,782,836,159', '-']"
ค่านายหน้าประกันภัยจ่ายล่วงหน้า,ค่านายหน้าประกันภัยจ่ายล่วงหน้า,104300,"['973,297,585', '-']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109900,"['901,294,098', '12,195,449']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,"['57,201,847,507', '9,979,734,727']"
หนี้สินจากสัญญาประกันภัย,หนี้สินจากสัญญาประกันภัย,201200,"['26,191,054,921', '-']"
เจ้าหนี้บริษัทประกันภัยต่อ,เจ้าหนี้บริษัทประกันภัยต่อ,201400,"['10,610,547,133', '-']"
ค่านายหน้าประกันภัยค้างจ่าย,ค่านายหน้าประกันภัยค้างจ่าย,201600,"['1,129,176,783', '-']"
เงินกู้ยืมจากสถาบันการเงิน,เงินกู้ยืมจากสถาบันการเงิน,201900,"['300,000,000', '300,000,000']"
เงินกู้ยืมจากกิจการที่เกี่ยวข้องกัน,เงินกู้ยืมจากกิจการที่เกี่ยวข้องกัน,201900,"['385,000,000', '385,000,000']"
ค่าเบี้ยประกันภัยรับล่วงหน้า,ค่าเบี้ยประกันภัยรับล่วงหน้า,201500,"['7,317,723,571', '-']"
บัญชีตั้งพักค่าเบี้ยประกันภัย,บัญชีตั้งพักค่าเบี้ยประกันภัย,201500,"['136,228,322', '-']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,204010,"['243,093,159', '-']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,202700,"['507,257,442', '5,824,229']"
หนี้สินอื่น,หนี้สินอื่น,209900,"['1,172,198,735', '7,652,008']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['47,992,280,066', '698,476,237']"
หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ตราไว้หุ้นละ{{number}}บาท,310120,"['600,010,000', '600,010,000']"
หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท,หุ้นสามัญจำนวน{{number}}หุ้นมูลค่าที่ได้รับชำระแล้วหุ้นละ{{number}}บาท,310220,"['594,292,336', '594,292,336']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['895,385,444', '8,541,105,044']"
ส่วนเกินทุนจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อย,ส่วนเกินทุนจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อย,319921,"['1,354,834', '-']"
สำรองตามกฎหมาย,สำรองตามกฎหมาย,310611,"['118,962,325', '59,429,234']"
สำรองทั่วไป,สำรองทั่วไป,310619,"['1,197,602,141', '-']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,"['8,800,528,570', '86,184,060']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,"['(2,540,216,372)', '247,816']"
รวมส่วนของผู้เป็นเจ้าของของบริษัท,รวมส่วนของผู้เป็นเจ้าของของบริษัท,319999,"['9,067,909,278', '9,281,258,490']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,"['141,658,163', '-']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,"['9,209,567,441', '9,281,258,490']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,"['57,201,847,507', '9,979,734,727']"
เบี้ยประกันภัยรับ,เบี้ยประกันภัยรับ,410126,"['7,865,426,187', '-']"
หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,หักเบี้ยประกันภัยจ่ายจากการเอาประกันภัยต่อ,420200,"['(5,770,285,652)', '-']"
เบี้ยประกันภัยรับสุทธิ,เบี้ยประกันภัยรับสุทธิ,400299,"['2,095,140,535', '-']"
จากงวดก่อน,จากงวดก่อน,420300,"['62,485,965', '-']"
เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,เบี้ยประกันภัยที่ถือเป็นรายได้สุทธิ,400399,"['2,157,626,500', '-']"
รายได้ค่าจ้างและค่าบำเหน็จ,รายได้ค่าจ้างและค่าบำเหน็จ,410127,"['1,368,001,694', '-']"
รายได้จากการลงทุนสุทธิ,รายได้จากการลงทุนสุทธิ,410128,"['236,712,772', '244,305']"
กำไรจากเงินลงทุน,กำไรจากเงินลงทุน,431630,"['27,691,113', '-']"
กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,กำไร(ขาดทุน)จากการปรับมูลค่ายุติธรรมของเงินลงทุน,431640,"['3,301,002', '-']"
ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วม,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,431100,"['1,628,233', '-']"
รายได้ค่าบริการอื่น,รายได้ค่าบริการอื่น,410200,"['8,818,645', '-']"
รายได้อื่น,รายได้อื่น,410200,"['38,262,671', '-']"
รวมรายได้,รวมรายได้,419999,"['3,842,042,630', '244,305']"
ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทน,ค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทน,420900,"['3,073,008,792', '-']"
หักค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,หักค่าสินไหมทดแทนและค่าใช้จ่ายในการจัดการค่าสินไหมทดแทนรับคืนจากการประกันภัยต่อ,421000,"['(1,505,946,359)', '-']"
