account_name,taxonomy_account_name,account_code,parent_account_code,values
(หุ้นสามัญจำนวน{{number}}ล้านหุ้นมูลค่า{{number}}บาทต่อหุ้น),(หุ้นสามัญจำนวน{{number}}ล้านหุ้นมูลค่า{{number}}บาทต่อหุ้น),310220,310200,"['1,200,000']"
ส่วนเกินทุนอื่น,ส่วนเกินทุนอื่น,319919,319910,"['3,159,900']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,310610,"['160,000']"
ทุนสำรองทั่วไป,ทุนสำรองทั่วไป,310619,310610,"['10,516,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['375,195,828']"
ส่วนได้เสียทุนอื่น,ส่วนเกิน (ต่ำกว่า) ทุน - อื่น ๆ,319919,319910,"['(23,203,660)']"
องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319990,319900,"['13,843,191']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,309998,"['77,866,822']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,309999,"['458,738,081']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,,"['942,017,966']"
รายได้จากการขาย,รายได้จากการขาย,410102,410100,"['124,630,844']"
ต้นทุนขาย,ต้นทุนขาย,420410,420400,"['(105,508,408)']"
รายได้อื่น,รายได้อื่น,410200,419999,"['6,561,398']"
ต้นทุนในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,422110,422100,"['(7,853,785)']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['(8,051,609)']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,429999,"['(152,941)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(2,377,901)']"
ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,431100,409992,"['2,023,120']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(1,067,859)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['8,202,859']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,460100,,"['8,082,241']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['120,618']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,480100,,['6.74']
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,409999,"['8,202,859']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,409998,"['9,847,172']"
ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,440200,409998,"['592,273']"
ผลขาดทุนจากการวัดมูลค่าสินทรัพย์ทางการเงิน,ผลขาดทุนจากการวัดมูลค่าสินทรัพย์ทางการเงิน,440100,409998,"['(41,652)']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,440900,409998,"['1,394,798']"
ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['8,332']"
ผลขาดทุนจากการวัดมูลค่ายุติธรรมเงินลงทุนในตราสารทุน,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(1,937,400)']"
ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้,ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้,450600,409998,"['4,539']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,450500,409998,"['(182,364)']"
ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['383,981']"
กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,409998,409999,"['10,069,679']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['18,272,538']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,470100,,"['16,634,317']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['1,638,221']"
รายได้จากการขาย,รายได้จากการขาย,410102,410100,"['253,379,298']"
ต้นทุนขาย,ต้นทุนขาย,420410,420400,"['(214,366,958)']"
รายได้อื่น,รายได้อื่น,410200,419999,"['23,605,908']"
ต้นทุนในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,422110,422100,"['(16,343,443)']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['(16,372,464)']"
ค่าใช้จ่ายอื่น,ค่าใช้จ่ายอื่น,429800,429999,"['(371,832)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(4,618,635)']"
ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,431100,409992,"['4,688,200']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['(5,388,338)']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['24,211,736']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,460100,,"['24,607,976']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['(396,240)']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,480100,,['20.51']
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,409999,"['24,211,736']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,409998,"['9,394,579']"
ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,440200,409998,"['57,495']"
ผลขาดทุนจากการวัดมูลค่าสินทรัพย์ทางการเงิน,ผลขาดทุนจากการวัดมูลค่าสินทรัพย์ทางการเงิน,440100,409998,"['(33,619)']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,440900,409998,"['989,201']"
ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่อาจถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['6,724']"
ผลขาดทุนจากการวัดมูลค่ายุติธรรมเงินลงทุนในตราสารทุน,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารทุนด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(886,419)']"
ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้,ผลกำไรจากการวัดมูลค่าใหม่ของผลประโยชน์พนักงานที่กำหนดไว้,450600,409998,"['14,183']"
ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรขาดทุนเบ็ดเสร็จอื่นของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,450500,409998,"['(159,740)']"
ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ของรายการที่จะไม่ถูกจัดประเภทใหม่ไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['170,985']"
กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,409998,409999,"['9,553,389']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,,"['33,765,125']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,ส่วนที่เป็นของผู้ถือหุ้นของบริษัท,470100,,"['32,239,158']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['1,525,967']"
กำไรสำหรับงวด,กำไรสำหรับงวด,510100,519997,"['24,211,736']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,514900,519997,"['5,388,338']"
ค่าเสื่อมราคาและค่าตัดจำหน่าย,ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,519997,"['14,300,141']"
ขาดทุนจากการปรับมูลค่าสินค้า,ขาดทุนจากการปรับมูลค่าสินค้า,510500,519997,"['254,455']"
ค่าใช้จ่ายประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,ค่าใช้จ่ายประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,514910,519997,"['544,587']"
กำไรจากอัตราแลกเปลี่ยน,กำไรจากอัตราแลกเปลี่ยน,510800,519997,"['(474,357)']"
ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรของการร่วมค้าและบริษัทร่วมตามวิธีส่วนได้เสีย,510600,519997,"['(4,688,200)']"
เงินปันผลรับ,เงินปันผลรับ,514710,514700,"['(1,731,319)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,514720,514700,"['(938,463)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,514800,519997,"['4,618,635']"
กำไรจากการปรับมูลค่ายุติธรรมและอื่นๆ,กำไรจากการปรับมูลค่ายุติธรรมและอื่นๆ,515000,519997,"['(18,208,769)']"
ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,515800,519998,"['(4,119,862)']"
สินค้าคงเหลือ,สินค้าคงเหลือ,516300,519998,"['661,233']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,519998,"['(226,065)']"
เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,517600,519998,"['4,295,095']"
ประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,ประมาณการหนี้สินไม่หมุนเวียนสำหรับผลประโยชน์พนักงาน,518700,519998,"['(325,793)']"
หนี้สินอื่น,หนี้สินอื่น,518300,519998,"['(181,425)']"
กระแสเงินสดสุทธิได้มาจากการดำเนินงาน,กระแสเงินสดสุทธิได้มาจากการดำเนินงาน,519998,519999,"['23,379,967']"
จ่ายภาษีเงินได้,จ่ายภาษีเงินได้,519900,519999,"['(2,055,659)']"
กระแสเงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,กระแสเงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,509999,"['21,324,308']"
เงินสดของบริษัทย่อยที่ได้จำหน่ายไป,เงินสดของบริษัทย่อยที่ได้จำหน่ายไป,521200,529999,"['(439,864)']"
เงินสดจ่ายเพื่อซื้อบริษัทย่อยสุทธิจากเงินสดที่ได้มา,เงินสดจ่ายเพื่อซื้อบริษัทย่อยสุทธิจากเงินสดที่ได้มา,521200,529999,"['(45,967)']"
เงินสดจ่ายเพื่อซื้อส่วนได้เสียในการร่วมค้าและบริษัทร่วม,เงินสดจ่ายเพื่อซื้อส่วนได้เสียในการร่วมค้าและบริษัทร่วม,521200,529999,['(814)']
เงินสดรับจากการขายตราสารทุนและตราสารหนี้ของกิจการอื่น,เงินสดรับจากการขายตราสารทุนและตราสารหนี้ของกิจการอื่น,520210,520200,"['41,683,798']"
เงินสดจ่ายเพื่อซื้อตราสารทุนและตราสารหนี้ของกิจการอื่น,เงินสดจ่ายเพื่อซื้อตราสารทุนและตราสารหนี้ของกิจการอื่น,520300,529999,"['(52,599,738)']"
เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,521610,521600,"['92,384']"
เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์และสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อที่ดินอาคารและอุปกรณ์และสินทรัพย์ไม่มีตัวตน,521700,529999,"['(15,407,969)']"
เงินสดจ่ายจากเงินให้กู้ยืมสุทธิ,เงินสดจ่ายจากเงินให้กู้ยืมสุทธิ,521400,529999,"['(352,438)']"
รับเงินปันผล,รับเงินปันผล,529700,529999,"['6,384,743']"
รับดอกเบี้ย,รับดอกเบี้ย,529500,529999,"['886,805']"
จ่ายภาษีเงินได้จากการขายเงินลงทุน,รายการอื่น ๆ (กิจกรรมลงทุน),529900,529999,"['(520,782)']"
กระแสเงินสดสุทธิใช้ไปในกิจกรรมลงทุน,กระแสเงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,509999,"['(20,319,842)']"
เงินสดรับจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,เงินสดรับจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,531700,539999,"['3,675']"
เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,531800,539999,"['(46,120)']"
เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นเพิ่มขึ้นสุทธิ,เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นเพิ่มขึ้นสุทธิ,530100,539999,"['3,504,265']"
เงินสดรับจากเงินกู้ยืมระยะยาว,เงินสดรับจากเงินกู้ยืมระยะยาว,530320,530300,"['58,277']"
เงินสดจ่ายเพื่อชำระเงินกู้ยืมระยะยาว,เงินสดจ่ายเพื่อชำระเงินกู้ยืมระยะยาว,530420,530400,"['(2,426,801)']"
เงินสดจ่ายเพื่อชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายเพื่อชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(1,339,331)']"
เงินสดรับจากการออกหุ้นกู้,เงินสดรับจากการออกหุ้นกู้,530700,539999,"['14,950,380']"
เงินสดจ่ายเพื่อไถ่ถอนหุ้นกู้,เงินสดจ่ายเพื่อไถ่ถอนหุ้นกู้,530800,539999,"['(14,962,803)']"
จ่ายเงินปันผลให้ผู้ถือหุ้นของบริษัท,จ่ายเงินปันผลให้ผู้ถือหุ้นของบริษัท,539800,539999,"['(2,399,923)']"
จ่ายเงินปันผลให้ส่วนได้เสียที่ไม่มีอำนาจควบคุม,จ่ายเงินปันผลให้ส่วนได้เสียที่ไม่มีอำนาจควบคุม,539800,539999,"['(1,932,412)']"
จ่ายดอกเบี้ยและต้นทุนทางการเงินอื่น,จ่ายดอกเบี้ยและต้นทุนทางการเงินอื่น,539600,539999,"['(6,537,327)']"
กระแสเงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,กระแสเงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,539999,509999,"['(11,128,120)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)-สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)-สุทธิ,509999,599999,"['(10,123,654)']"
ผลกระทบของอัตราแลกเปลี่ยนที่มีต่อเงินสดและรายการเทียบเท่าเงินสด,ผลกระทบของอัตราแลกเปลี่ยนที่มีต่อเงินสดและรายการเทียบเท่าเงินสด,540100,599999,"['444,156']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,599999,"['57,529,745']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,,"['47,850,247']"
