account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,109999,"['205,718,674']"
เบี้ยประกันภัยค้างรับ,เบี้ยประกันภัยค้างรับ,101200,109999,"['93,650,397']"
รายได้จากการลงทุนค้างรับ,รายได้จากการลงทุนค้างรับ,101300,109999,"['546,437']"
สินทรัพย์จากการประกันภัยต่อ,สินทรัพย์จากการประกันภัยต่อ,101400,109999,"['259,762,697']"
ลูกหนี้จากสัญญาประกันภัยต่อ,ลูกหนี้จากสัญญาประกันภัยต่อ,101500,109999,"['54,533,564']"
สินทรัพย์ทางการเงินตราสารหนี้,สินทรัพย์ทางการเงินตราสารหนี้,101911,101910,"['128,586,947']"
สินทรัพย์ทางการเงินตราสารทุน,สินทรัพย์ทางการเงินตราสารทุน,101912,101910,"['289,168,993']"
เงินให้กู้ยืม,เงินให้กู้ยืม,102500,102501,"['22,000,000']"
ที่ดินอาคารและอุปกรณ์,ที่ดินอาคารและอุปกรณ์,103800,109999,"['93,302,205']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,109999,"['31,099,127']"
สินทรัพย์ไม่มีตัวตน,สินทรัพย์ไม่มีตัวตน,104100,109999,"['9,174,157']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,109999,"['69,008,412']"
สินทรัพย์อื่น,สินทรัพย์อื่น,109900,109999,"['35,407,326']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['1,291,958,936']"
หนี้สินจากสัญญาประกันภัย,หนี้สินจากสัญญาประกันภัย,201200,209999,"['581,476,802']"
เจ้าหนี้บริษัทประกันภัยต่อ,เจ้าหนี้บริษัทประกันภัยต่อ,201400,209999,"['220,655,163']"
หนี้สินตราสารอนุพันธ์,หนี้สินตราสารอนุพันธ์,202100,209999,"['219,745']"
ค่าจ้างและค่าบำเหน็จค้างจ่าย,ค่าจ้างและค่าบำเหน็จค้างจ่าย,201600,209999,"['16,690,497']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,202700,209999,"['6,359,370']"
หนี้สินภาษีเงินได้รอการตัดบัญชี,หนี้สินภาษีเงินได้รอการตัดบัญชี,203200,209999,"['21,630,304']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['68,665,682']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['915,697,563']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,310100,"['951,456,883']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310220,310200,"['951,456,883']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,310610,"['18,811,235']"
ทุนสำรองทั่วไป,ทุนสำรองทั่วไป,310619,310610,"['6,000,000']"
-ยังไม่ได้จัดสรร,-ยังไม่ได้จัดสรร,310620,310600,"['(686,527,958)']"
องค์ประกอบอื่นของส่วนของผู้ถือหุ้น-สุทธิ,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น-สุทธิ,319990,319900,"['86,521,213']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,309999,"['376,261,373']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,,"['1,291,958,936']"
เบี้ยประกันภัยรับ,เบี้ยประกันภัยรับ,410126,400299,"['189,690,149', '387,264,126']"
