account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,100100,109999,"['515,744,795', '515,744,795']"
เบี้ยประกันภัยค้างรับสุทธิ,เบี้ยประกันภัยค้างรับสุทธิ,101200,109999,"['2,411,868,738', '2,411,868,738']"
รายได้จากการลงทุนค้างรับ,รายได้จากการลงทุนค้างรับ,101300,109999,"['42,179,673', '42,179,673']"
สินทรัพย์จากการประกันภัยต่อสุทธิ,สินทรัพย์จากการประกันภัยต่อสุทธิ,101400,109999,"['8,992,534,130', '8,992,534,130']"
ลูกหนี้จากสัญญาประกันภัยต่อสุทธิ,ลูกหนี้จากสัญญาประกันภัยต่อสุทธิ,101500,109999,"['2,485,493,902', '2,485,493,902']"
เงินลงทุนในหลักทรัพย์,เงินลงทุนในหลักทรัพย์,101910,101900,"['12,547,049,280', '12,547,049,280']"
เงินให้กู้ยืมและดอกเบี้ยค้างรับ,เงินให้กู้ยืมและดอกเบี้ยค้างรับ,102501,101900,"['511,312', '511,312']"
เงินลงทุนในบริษัทร่วม,เงินลงทุนในบริษัทร่วม,102720,102700,"['35,949,171', '47,082,718']"
ที่ดินอาคารและอุปกรณ์สุทธิ,ที่ดินอาคารและอุปกรณ์สุทธิ,103800,109999,"['730,626,611', '730,626,611']"
สินทรัพย์สิทธิการใช้,สินทรัพย์สิทธิการใช้,103900,109999,"['67,106,537', '67,106,537']"
ค่าความนิยม,ค่าความนิยม,104200,109999,"['631,900,000', '631,900,000']"
สินทรัพย์ไม่มีตัวตนสุทธิ,สินทรัพย์ไม่มีตัวตนสุทธิ,104100,109999,"['130,757,923', '130,757,923']"
สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,สินทรัพย์ภาษีเงินได้รอการตัดบัญชี,104400,109999,"['1,181,577,911', '1,181,577,911']"
เบี้ยประกันภัยต่อจ่ายล่วงหน้า,เบี้ยประกันภัยต่อจ่ายล่วงหน้า,109900,109999,"['574,781,361', '574,781,361']"
ค่านายหน้าจ่ายล่วงหน้า,ค่านายหน้าจ่ายล่วงหน้า,109900,109999,"['354,166,283', '354,166,283']"
สินทรัพย์อื่นสุทธิ,สินทรัพย์อื่นสุทธิ,109900,109999,"['490,373,545', '490,373,545']"
รวมสินทรัพย์,รวมสินทรัพย์,109999,,"['31,192,621,172', '31,203,754,719']"
หนี้สินจากสัญญาประกันภัย,หนี้สินจากสัญญาประกันภัย,201200,209999,"['16,355,312,446', '16,355,312,446']"
เจ้าหนี้บริษัทประกันภัยต่อ,เจ้าหนี้บริษัทประกันภัยต่อ,201400,209999,"['4,549,942,387', '4,549,942,387']"
ภาษีเงินได้ค้างจ่าย,ภาษีเงินได้ค้างจ่าย,203000,209999,"['119,247,790', '119,247,790']"
หนี้สินตามสัญญาเช่า,หนี้สินตามสัญญาเช่า,202400,209999,"['62,488,962', '62,488,962']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,202700,209999,"['305,789,740', '305,789,740']"
หนี้สินภาษีเงินได้รอการตัดบัญชี,หนี้สินภาษีเงินได้รอการตัดบัญชี,203200,209999,"['9,493', '9,493']"
เบี้ยประกันภัยรับล่วงหน้า,เบี้ยประกันภัยรับล่วงหน้า,201500,209999,"['2,066,277,329', '2,066,277,329']"
ค่านายหน้าจากการรับประกันโดยตรงค้างจ่าย,ค่านายหน้าจากการรับประกันโดยตรงค้างจ่าย,202500,209999,"['484,496,813', '484,496,813']"
ค่าใช้จ่ายดำเนินงานค้างจ่าย,ค่าใช้จ่ายดำเนินงานค้างจ่าย,202500,209999,"['683,083,709', '683,083,709']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['770,800,146', '770,800,146']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['25,397,448,815', '25,397,448,815']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท,310120,310100,"['590,000,000', '590,000,000']"
